index,Id Amostra,Ano,Parecer Amostra,Data Coleta,Análise,Valor,Unidade Medida,Parecer Análise
7284,366402,2024,,2024-03-26 12:00:00.000,DBO,129.1,mg/L,
7285,366402,2024,,2024-03-26 12:00:00.000,Sólidos Suspensos Totais,"404,1",mg/L,
7286,366402,2024,,2024-03-26 12:00:00.000,Fósforo Total,6.5,mg/L,
7287,366402,2024,,2024-03-26 12:00:00.000,Nitrogênio Amoniacal,30.3,mg/L,
7288,366403,2024,Conforme,2024-03-26 12:00:00.000,pH,6.4,,Conforme
7289,366403,2024,Conforme,2024-03-26 12:00:00.000,DBO,22,mg/L,Conforme
7290,366403,2024,Conforme,2024-03-26 12:00:00.000,Sólidos Suspensos Totais,"26,0",mg/L,Conforme
7291,366403,2024,Conforme,2024-03-26 12:00:00.000,DQO,38,mg/L,
7292,366403,2024,Conforme,2024-03-26 12:00:00.000,Óleos e Graxas Total,"< 10,00",mg/L,Conforme
7293,366403,2024,Conforme,2024-03-26 12:00:00.000,Óleos e Graxas Mineral,"< 10,00",mg/L,Conforme
7294,366403,2024,Conforme,2024-03-26 12:00:00.000,Óleos e Graxas Vegetal,"< 10,00",mg/L,Conforme
7295,366403,2024,Conforme,2024-03-26 12:00:00.000,Surfactantes,"< 0,50",mg/L,Conforme
7296,366403,2024,Conforme,2024-03-26 12:00:00.000,Sólidos Sedimentáveis,0.6,mL/L,Conforme
7297,366403,2024,Conforme,2024-03-26 12:00:00.000,Fósforo Total,2.3,mg/L,
7298,366403,2024,Conforme,2024-03-26 12:00:00.000,Nitrogênio Amoniacal,7.6,mg/L,Conforme
7299,366405,2024,,2024-04-02 12:00:00.000,DQO,260,mg/L,
7300,366405,2024,,2024-04-02 12:00:00.000,DBO,110.9,mg/L,
7301,366405,2024,,2024-04-02 12:00:00.000,Fósforo Total,3.8,mg/L,
7302,366405,2024,,2024-04-02 12:00:00.000,Sólidos Suspensos Totais,"67,9",mg/L,
7303,366405,2024,,2024-04-02 12:00:00.000,Surfactantes,5.9,mg/L,
7304,366405,2024,,2024-04-02 12:00:00.000,Nitrogênio Amoniacal,37.5,mg/L,
7305,366408,2024,,2024-04-02 12:00:00.000,DBO,12.2,mg/L,
7306,366408,2024,,2024-04-02 12:00:00.000,Nitrogênio Amoniacal,5.7,mg/L,
7307,366408,2024,,2024-04-02 12:00:00.000,Fósforo Total,2.7,mg/L,
7308,366408,2024,,2024-04-02 12:00:00.000,Sólidos Suspensos Totais,"18,0",mg/L,
7309,366408,2024,,2024-04-02 12:00:00.000,Surfactantes,0.62,mg/L,
7310,366408,2024,,2024-04-02 12:00:00.000,Óleos e Graxas Total,"< 10,00",mg/L,
7311,366408,2024,,2024-04-02 12:00:00.000,Óleos e Graxas Mineral,"< 10,00",mg/L,
7312,366408,2024,,2024-04-02 12:00:00.000,Óleos e Graxas Vegetal,"< 10,00",mg/L,
7313,366408,2024,,2024-04-02 12:00:00.000,Sólidos Sedimentáveis,0.1,mL/L,
7314,366408,2024,,2024-04-02 12:00:00.000,pH,6.04,,
7315,366408,2024,,2024-04-02 12:00:00.000,DQO,42,mg/L,
7316,366411,2024,Atenção,2024-03-22 10:17:00.000,Turbidez,0.96,uT,Conforme
7317,366411,2024,Atenção,2024-03-22 10:17:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7318,366411,2024,Atenção,2024-03-22 10:17:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7319,366411,2024,Atenção,2024-03-22 10:17:00.000,Cloro Residual Livre,1.9,mg/L,Conforme
7320,366411,2024,Atenção,2024-03-22 10:17:00.000,Cor Aparente,6,uH,Conforme
7321,366411,2024,Atenção,2024-03-22 10:17:00.000,Fluoreto,0.26,mg/L,Atenção
7322,366411,2024,Atenção,2024-03-22 10:17:00.000,pH,7.2,,Conforme
7323,366412,2024,Atenção,2024-03-22 10:28:00.000,Turbidez,1.42,uT,Conforme
7324,366412,2024,Atenção,2024-03-22 10:28:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7325,366412,2024,Atenção,2024-03-22 10:28:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7326,366412,2024,Atenção,2024-03-22 10:28:00.000,Cloro Residual Livre,2.1,mg/L,Conforme
7327,366412,2024,Atenção,2024-03-22 10:28:00.000,Cor Aparente,9,uH,Conforme
7328,366412,2024,Atenção,2024-03-22 10:28:00.000,Fluoreto,0.25,mg/L,Atenção
7329,366412,2024,Atenção,2024-03-22 10:28:00.000,pH,7.2,,Conforme
7330,366413,2024,Atenção,2024-03-22 10:01:00.000,Turbidez,1.11,uT,Conforme
7331,366413,2024,Atenção,2024-03-22 10:01:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7332,366413,2024,Atenção,2024-03-22 10:01:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7333,366413,2024,Atenção,2024-03-22 10:01:00.000,Cloro Residual Livre,1.9,mg/L,Conforme
7334,366413,2024,Atenção,2024-03-22 10:01:00.000,Cor Aparente,7,uH,Conforme
7335,366413,2024,Atenção,2024-03-22 10:01:00.000,Fluoreto,0.32,mg/L,Atenção
7336,366413,2024,Atenção,2024-03-22 10:01:00.000,pH,7.2,,Conforme
7337,366501,2024,Conforme,2024-03-22 07:54:57.570,Leitura Padrão Turbidez 10 uT,10.1,uT,Conforme
7338,366502,2024,Conforme,2024-03-22 07:58:16.413,Leitura Padrão Turbidez 10 uT,10.1,uT,Conforme
7339,366533,2024,Conforme,2024-03-22 08:03:02.217,Leitura Padrão Cor Aparente 10uH,9,uH,Conforme
7340,366534,2024,,2024-03-22 08:03:05.280,CAAN - Branco Cor Aparente,0,uH,
7341,366535,2024,,2024-03-22 08:13:16.973,CAAN - Branco Dureza,1,mg/L,
7342,366536,2024,Conforme,2024-03-22 08:13:21.350,Leitura Padrão Dureza 50 mg/L,50,mg/L,Conforme
7343,366537,2024,,2024-03-22 08:17:31.407,CAAN - Branco Cloreto,1,mg/L,
7344,366538,2024,Conforme,2024-03-22 08:17:35.210,Leitura Padrão Cloreto 5mg/L,5,mg/L,Conforme
7345,366539,2024,,2024-03-22 08:25:00.200,CAAN - Branco Alcalinidade,1,mg/L,
7346,366540,2024,Conforme,2024-03-22 08:25:05.277,Leitura Padrão Alcalinidade 10mg/L,10,mg/L,Conforme
7347,366541,2024,,2024-03-22 08:34:13.907,CAAN - Branco Sólidos Suspensos,0,mg/L,
7348,366542,2024,,2024-03-22 08:34:28.690,CAAN - Branco Sólidos Suspensos,0,mg/L,
7349,366544,2024,Conforme,2024-03-22 08:46:03.823,Leitura Padrão Turbidez 10 uT,10.3,uT,Conforme
7350,366551,2024,Conforme,2024-03-22 08:50:43.737,Leitura Padrão Turbidez 10 uT,10.3,uT,Conforme
7351,366552,2024,Conforme,2024-03-22 08:53:04.420,Leitura Padrão Turbidez 10 uT,10.3,uT,Conforme
7352,366553,2024,Conforme,2024-03-22 08:55:05.860,Leitura Padrão Turbidez 10 uT,10.3,uT,Conforme
7353,366554,2024,Conforme,2024-03-22 08:57:24.637,Leitura Padrão Cor Aparente 10uH,10,uH,Conforme
7354,366555,2024,,2024-03-22 08:57:28.630,CAAN - Branco Cor Aparente,0,uH,
7355,366556,2024,Conforme,2024-03-22 08:59:51.990,Leitura Padrão Cor Aparente 10uH,10,uH,Conforme
7356,366557,2024,,2024-03-22 08:59:55.510,CAAN - Branco Cor Aparente,0,uH,
7357,366558,2024,,2024-03-22 09:34:05.837,CAAN - Branco DQO FA,0,mg/L,
7358,366559,2024,Conforme,2024-03-22 09:34:10.230,Leitura Padrão DQO 500 mg/L,510,,Conforme
7359,366564,2024,,2024-03-22 09:39:24.723,CAAN - Branco DQO FB,0,,
7360,366565,2024,Conforme,2024-03-22 09:39:28.603,Leitura Padrão DQO 50 mg/L,51,mg/L,Conforme
7361,366567,2024,Conforme,2024-03-25 08:11:00.000,pH,7.05,,Conforme
7362,366567,2024,Conforme,2024-03-25 08:11:00.000,Cloro Residual Livre,2,mg/L,Conforme
7363,366567,2024,Conforme,2024-03-25 08:11:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
7364,366567,2024,Conforme,2024-03-25 08:11:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7365,366567,2024,Conforme,2024-03-25 08:11:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7366,366567,2024,Conforme,2024-03-25 08:11:00.000,Cor Aparente,6,uH,Conforme
7367,366567,2024,Conforme,2024-03-25 08:11:00.000,Turbidez,0.92,uT,Conforme
7368,366568,2024,Conforme,2024-03-26 08:14:00.000,pH,7.09,,Conforme
7369,366568,2024,Conforme,2024-03-26 08:14:00.000,Cloro Residual Livre,2,mg/L,Conforme
7370,366568,2024,Conforme,2024-03-26 08:14:00.000,Bactérias Heterotróficas,32,UFC/mL,Conforme
7371,366568,2024,Conforme,2024-03-26 08:14:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7372,366568,2024,Conforme,2024-03-26 08:14:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7373,366568,2024,Conforme,2024-03-26 08:14:00.000,Cor Aparente,7,uH,Conforme
7374,366568,2024,Conforme,2024-03-26 08:14:00.000,Turbidez,0.48,uT,Conforme
7375,366569,2024,Conforme,2024-03-27 08:06:00.000,pH,7.3,,Conforme
7376,366569,2024,Conforme,2024-03-27 08:06:00.000,Cloro Residual Livre,2.7,mg/L,Conforme
7377,366569,2024,Conforme,2024-03-27 08:06:00.000,Bactérias Heterotróficas,1,UFC/mL,Conforme
7378,366569,2024,Conforme,2024-03-27 08:06:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7379,366569,2024,Conforme,2024-03-27 08:06:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7380,366569,2024,Conforme,2024-03-27 08:06:00.000,Cor Aparente,6,uH,Conforme
7381,366569,2024,Conforme,2024-03-27 08:06:00.000,Turbidez,0.74,uT,Conforme
7382,366570,2024,Conforme,2024-03-28 07:56:00.000,pH,6.93,,Conforme
7383,366570,2024,Conforme,2024-03-28 07:56:00.000,Cloro Residual Livre,2.1,mg/L,Conforme
7384,366570,2024,Conforme,2024-03-28 07:56:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
7385,366570,2024,Conforme,2024-03-28 07:56:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7386,366570,2024,Conforme,2024-03-28 07:56:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7387,366570,2024,Conforme,2024-03-28 07:56:00.000,Cor Aparente,4,uH,Conforme
7388,366570,2024,Conforme,2024-03-28 07:56:00.000,Turbidez,0.67,uT,Conforme
7389,366571,2024,Conforme,2024-04-01 08:29:00.000,pH,6.5,,Conforme
7390,366571,2024,Conforme,2024-04-01 08:29:00.000,Cloro Residual Livre,2.2,mg/L,Conforme
7391,366571,2024,Conforme,2024-04-01 08:29:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
7392,366571,2024,Conforme,2024-04-01 08:29:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7393,366571,2024,Conforme,2024-04-01 08:29:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7394,366571,2024,Conforme,2024-04-01 08:29:00.000,Cor Aparente,7,uH,Conforme
7395,366571,2024,Conforme,2024-04-01 08:29:00.000,Turbidez,0.88,uT,Conforme
7396,366572,2024,Conforme,2024-04-03 08:09:00.000,pH,6.74,,Conforme
7397,366572,2024,Conforme,2024-04-03 08:09:00.000,Cloro Residual Livre,1.9,mg/L,Conforme
7398,366572,2024,Conforme,2024-04-03 08:09:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
7399,366572,2024,Conforme,2024-04-03 08:09:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7400,366572,2024,Conforme,2024-04-03 08:09:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7401,366572,2024,Conforme,2024-04-03 08:09:00.000,Cor Aparente,<3,uH,Conforme
7402,366572,2024,Conforme,2024-04-03 08:09:00.000,Turbidez,0.79,uT,Conforme
7403,366573,2024,Conforme,2024-04-04 08:14:00.000,pH,7.02,,Conforme
7404,366573,2024,Conforme,2024-04-04 08:14:00.000,Cloro Residual Livre,2,mg/L,Conforme
7405,366573,2024,Conforme,2024-04-04 08:14:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
7406,366573,2024,Conforme,2024-04-04 08:14:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7407,366573,2024,Conforme,2024-04-04 08:14:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7408,366573,2024,Conforme,2024-04-04 08:14:00.000,Cor Aparente,3,uH,Conforme
7409,366573,2024,Conforme,2024-04-04 08:14:00.000,Turbidez,0.41,uT,Conforme
7410,366574,2024,Conforme,2024-04-04 09:10:00.000,pH,6.6,,Conforme
7411,366574,2024,Conforme,2024-04-04 09:10:00.000,Cloro Residual Livre,1.5,mg/L,Conforme
7412,366574,2024,Conforme,2024-04-04 09:10:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
7413,366574,2024,Conforme,2024-04-04 09:10:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7414,366574,2024,Conforme,2024-04-04 09:10:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7415,366574,2024,Conforme,2024-04-04 09:10:00.000,Cor Aparente,4,uH,Conforme
7416,366574,2024,Conforme,2024-04-04 09:10:00.000,Turbidez,0.93,uT,Conforme
7417,366575,2024,Atenção,2024-04-05 08:00:00.000,pH,5.29,,Atenção
7418,366575,2024,Atenção,2024-04-05 08:00:00.000,Cloro Residual Livre,0.8,mg/L,Conforme
7419,366575,2024,Atenção,2024-04-05 08:00:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
7420,366575,2024,Atenção,2024-04-05 08:00:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7421,366575,2024,Atenção,2024-04-05 08:00:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7422,366575,2024,Atenção,2024-04-05 08:00:00.000,Cor Aparente,<3,uH,Conforme
7423,366575,2024,Atenção,2024-04-05 08:00:00.000,Turbidez,0.26,uT,Conforme
7424,366576,2024,Conforme,2024-04-05 09:11:00.000,pH,7.08,,Conforme
7425,366576,2024,Conforme,2024-04-05 09:11:00.000,Cloro Residual Livre,2.2,mg/L,Conforme
7426,366576,2024,Conforme,2024-04-05 09:11:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
7427,366576,2024,Conforme,2024-04-05 09:11:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7428,366576,2024,Conforme,2024-04-05 09:11:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7429,366576,2024,Conforme,2024-04-05 09:11:00.000,Cor Aparente,<3,uH,Conforme
7430,366576,2024,Conforme,2024-04-05 09:11:00.000,Turbidez,0.26,uT,Conforme
7431,366651,2024,Conforme,2024-03-25 11:30:00.000,Cloro Residual Livre,1.7,mg/L,Conforme
7432,366651,2024,Conforme,2024-03-25 11:30:00.000,Cor Aparente,7,uH,Conforme
7433,366651,2024,Conforme,2024-03-25 11:30:00.000,Turbidez,0.88,uT,Conforme
7434,366651,2024,Conforme,2024-03-25 11:30:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7435,366651,2024,Conforme,2024-03-25 11:30:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7436,366652,2024,Conforme,2024-03-25 08:15:00.000,Cloro Residual Livre,1.2,mg/L,Conforme
7437,366652,2024,Conforme,2024-03-25 08:15:00.000,Cor Aparente,8,uH,Conforme
7438,366652,2024,Conforme,2024-03-25 08:15:00.000,Turbidez,0.89,uT,Conforme
7439,366652,2024,Conforme,2024-03-25 08:15:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7440,366652,2024,Conforme,2024-03-25 08:15:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7441,366653,2024,Conforme,2024-03-25 09:14:00.000,Cloro Residual Livre,2,mg/L,Conforme
7442,366653,2024,Conforme,2024-03-25 09:14:00.000,Cor Aparente,12,uH,Conforme
7443,366653,2024,Conforme,2024-03-25 09:14:00.000,Turbidez,1.12,uT,Conforme
7444,366653,2024,Conforme,2024-03-25 09:14:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7445,366653,2024,Conforme,2024-03-25 09:14:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7446,366654,2024,Conforme,2024-03-25 11:14:00.000,Cloro Residual Livre,2.6,mg/L,Conforme
7447,366654,2024,Conforme,2024-03-25 11:14:00.000,Cor Aparente,11,uH,Conforme
7448,366654,2024,Conforme,2024-03-25 11:14:00.000,Turbidez,0.9,uT,Conforme
7449,366654,2024,Conforme,2024-03-25 11:14:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7450,366654,2024,Conforme,2024-03-25 11:14:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7451,366655,2024,Não Conforme,2024-03-25 10:00:00.000,Cloro Residual Livre,1.6,mg/L,Conforme
7452,366655,2024,Não Conforme,2024-03-25 10:00:00.000,Cor Aparente,31,uH,Não Conforme
7453,366655,2024,Não Conforme,2024-03-25 10:00:00.000,Turbidez,2.57,uT,Conforme
7454,366655,2024,Não Conforme,2024-03-25 10:00:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7455,366655,2024,Não Conforme,2024-03-25 10:00:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7456,366656,2024,Não Conforme,2024-03-25 10:20:00.000,Cloro Residual Livre,2.7,mg/L,Conforme
7457,366656,2024,Não Conforme,2024-03-25 10:20:00.000,Cor Aparente,22,uH,Não Conforme
7458,366656,2024,Não Conforme,2024-03-25 10:20:00.000,pH,7.14,N.A,Conforme
7459,366656,2024,Não Conforme,2024-03-25 10:20:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7460,366656,2024,Não Conforme,2024-03-25 10:20:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7461,366656,2024,Não Conforme,2024-03-25 10:20:00.000,Fluoreto,0.35,mg/L,Atenção
7462,366657,2024,Não Conforme,2024-03-25 10:23:00.000,Turbidez,1.16,uT,Não Conforme
7463,366658,2024,Não Conforme,2024-03-25 10:21:00.000,Turbidez,1.42,uT,Não Conforme
7464,366659,2024,Atenção,2024-03-25 10:55:00.000,Cloro Residual Livre,2.9,mg/L,Conforme
7465,366659,2024,Atenção,2024-03-25 10:55:00.000,Cor Aparente,6,uH,Conforme
7466,366659,2024,Atenção,2024-03-25 10:55:00.000,pH,6.63,N.A,Conforme
7467,366659,2024,Atenção,2024-03-25 10:55:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7468,366659,2024,Atenção,2024-03-25 10:55:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7469,366659,2024,Atenção,2024-03-25 10:55:00.000,Fluoreto,0.54,mg/L,Atenção
7470,366660,2024,Não Conforme,2024-03-25 10:57:00.000,Turbidez,0.58,uT,Não Conforme
7471,366661,2024,Não Conforme,2024-03-25 11:00:00.000,Turbidez,0.72,uT,Não Conforme
7472,366662,2024,Atenção,2024-03-25 08:55:00.000,Cloro Residual Livre,2.3,mg/L,Conforme
7473,366662,2024,Atenção,2024-03-25 08:55:00.000,Cor Aparente,<3,uH,Conforme
7474,366662,2024,Atenção,2024-03-25 08:55:00.000,pH,6.68,N.A,Conforme
7475,366662,2024,Atenção,2024-03-25 08:55:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7476,366662,2024,Atenção,2024-03-25 08:55:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7477,366662,2024,Atenção,2024-03-25 08:55:00.000,Fluoreto,0.05,mg/L,Atenção
7478,366663,2024,Conforme,2024-03-25 08:56:00.000,Turbidez,0.31,uT,Conforme
7479,366664,2024,Conforme,2024-03-25 08:57:00.000,Turbidez,0.25,uT,Conforme
7480,366665,2024,Conforme,2024-03-25 08:59:00.000,Turbidez,0.26,uT,Conforme
7481,366666,2024,Conforme,2024-03-25 09:00:00.000,Turbidez,0.25,uT,Conforme
7482,366667,2024,Atenção,2024-03-25 08:30:00.000,Cloro Residual Livre,2.3,mg/L,Conforme
7483,366667,2024,Atenção,2024-03-25 08:30:00.000,Cor Aparente,4,uH,Conforme
7484,366667,2024,Atenção,2024-03-25 08:30:00.000,pH,6.48,N.A,Conforme
7485,366667,2024,Atenção,2024-03-25 08:30:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7486,366667,2024,Atenção,2024-03-25 08:30:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7487,366667,2024,Atenção,2024-03-25 08:30:00.000,Fluoreto,0.29,mg/L,Atenção
7488,366668,2024,Conforme,2024-03-25 08:31:00.000,Turbidez,0.38,uT,Conforme
7489,366669,2024,Conforme,2024-03-25 08:31:00.000,Turbidez,0.44,uT,Conforme
7490,366670,2024,Conforme,2024-03-25 08:32:00.000,Turbidez,0.4,uT,Conforme
7491,366671,2024,Conforme,2024-03-25 08:34:00.000,Turbidez,0.36,uT,Conforme
7492,366672,2024,Conforme,2024-03-25 08:35:00.000,Turbidez,0.39,uT,Conforme
7493,366673,2024,Conforme,2024-03-25 08:36:00.000,Turbidez,0.27,uT,Conforme
7494,366674,2024,,2024-03-25 10:15:00.000,Turbidez,1.61,uT,
7495,366675,2024,Conforme,2024-03-25 08:40:00.000,Cloro Residual Livre,1.9,mg/L,Conforme
7496,366675,2024,Conforme,2024-03-25 08:40:00.000,Cor Aparente,8,uH,Conforme
7497,366675,2024,Conforme,2024-03-25 08:40:00.000,Turbidez,0.5,uT,Conforme
7498,366675,2024,Conforme,2024-03-25 08:40:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7499,366675,2024,Conforme,2024-03-25 08:40:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7500,366676,2024,Conforme,2024-03-25 08:02:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
7501,366676,2024,Conforme,2024-03-25 08:02:00.000,Cor Aparente,7,uH,Conforme
7502,366676,2024,Conforme,2024-03-25 08:02:00.000,Turbidez,0.52,uT,Conforme
7503,366676,2024,Conforme,2024-03-25 08:02:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7504,366676,2024,Conforme,2024-03-25 08:02:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7505,366677,2024,Não Conforme,2024-03-25 08:19:00.000,Cloro Residual Livre,1.9,mg/L,Conforme
7506,366677,2024,Não Conforme,2024-03-25 08:19:00.000,Cor Aparente,7,uH,Conforme
7507,366677,2024,Não Conforme,2024-03-25 08:19:00.000,Turbidez,0.82,uT,Conforme
7508,366677,2024,Não Conforme,2024-03-25 08:19:00.000,Coliformes Totais,Presença,A-P/100mL,Não Conforme
7509,366677,2024,Não Conforme,2024-03-25 08:19:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7510,366678,2024,Conforme,2024-03-25 15:10:00.000,Cloro Residual Livre,1.7,mg/L,Conforme
7511,366678,2024,Conforme,2024-03-25 15:10:00.000,Cor Aparente,5,uH,Conforme
7512,366678,2024,Conforme,2024-03-25 15:10:00.000,Turbidez,0.52,uT,Conforme
7513,366678,2024,Conforme,2024-03-25 15:10:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7514,366678,2024,Conforme,2024-03-25 15:10:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7515,366679,2024,Conforme,2024-03-25 15:47:00.000,Cloro Residual Livre,1.9,mg/L,Conforme
7516,366679,2024,Conforme,2024-03-25 15:47:00.000,Cor Aparente,6,uH,Conforme
7517,366679,2024,Conforme,2024-03-25 15:47:00.000,Turbidez,0.58,uT,Conforme
7518,366679,2024,Conforme,2024-03-25 15:47:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7519,366679,2024,Conforme,2024-03-25 15:47:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7520,366680,2024,Conforme,2024-03-25 15:25:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
7521,366680,2024,Conforme,2024-03-25 15:25:00.000,Cor Aparente,4,uH,Conforme
7522,366680,2024,Conforme,2024-03-25 15:25:00.000,Turbidez,0.61,uT,Conforme
7523,366680,2024,Conforme,2024-03-25 15:25:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7524,366680,2024,Conforme,2024-03-25 15:25:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7525,366681,2024,Conforme,2024-03-25 09:20:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
7526,366681,2024,Conforme,2024-03-25 09:20:00.000,Cor Aparente,15,uH,Conforme
7527,366681,2024,Conforme,2024-03-25 09:20:00.000,Turbidez,1.47,uT,Conforme
7528,366681,2024,Conforme,2024-03-25 09:20:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7529,366681,2024,Conforme,2024-03-25 09:20:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7530,366682,2024,Atenção,2024-03-25 08:50:00.000,pH,6.2,,Conforme
7531,366682,2024,Atenção,2024-03-25 08:50:00.000,Cloro Residual Livre,1.9,mg/L,Conforme
7532,366682,2024,Atenção,2024-03-25 08:50:00.000,Cor Aparente,8,uH,Conforme
7533,366682,2024,Atenção,2024-03-25 08:50:00.000,Turbidez,0.45,uT,Conforme
7534,366682,2024,Atenção,2024-03-25 08:50:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7535,366682,2024,Atenção,2024-03-25 08:50:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7536,366682,2024,Atenção,2024-03-25 08:50:00.000,Fluoreto,"<0,02",mg/L,Atenção
7537,366683,2024,Não Conforme,2024-03-25 08:51:00.000,Turbidez,0.75,uT,Não Conforme
7538,366684,2024,Atenção,2024-03-25 09:37:00.000,Cloro Residual Livre,2,mg/L,Conforme
7539,366684,2024,Atenção,2024-03-25 09:37:00.000,Cor Aparente,6,uH,Conforme
7540,366684,2024,Atenção,2024-03-25 09:37:00.000,pH,6.7,N.A,Conforme
7541,366684,2024,Atenção,2024-03-25 09:37:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7542,366684,2024,Atenção,2024-03-25 09:37:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7543,366684,2024,Atenção,2024-03-25 09:37:00.000,Fluoreto,0.31,mg/L,Atenção
7544,366685,2024,Conforme,2024-03-25 09:38:00.000,Turbidez,0.33,uT,Conforme
7545,366686,2024,Conforme,2024-03-25 09:39:00.000,Turbidez,0.46,uT,Conforme
7546,366687,2024,Conforme,2024-03-25 09:40:00.000,Turbidez,0.31,uT,Conforme
7547,366688,2024,Conforme,2024-03-25 09:41:00.000,Turbidez,0.4,uT,Conforme
7548,366689,2024,Conforme,2024-03-25 13:52:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7549,366689,2024,Conforme,2024-03-25 13:52:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7550,366689,2024,Conforme,2024-03-25 13:52:00.000,Cloro Residual Livre,1.9,mg/L,Conforme
7551,366690,2024,Atenção,2024-03-25 11:05:00.000,Cloro Residual Livre,2.9,mg/L,Conforme
7552,366690,2024,Atenção,2024-03-25 11:05:00.000,Turbidez,0.96,uT,Conforme
7553,366690,2024,Atenção,2024-03-25 11:05:00.000,Cor Aparente,9,uH,Conforme
7554,366690,2024,Atenção,2024-03-25 11:05:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
7555,366690,2024,Atenção,2024-03-25 11:05:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
7556,366690,2024,Atenção,2024-03-25 11:05:00.000,pH,7.2,,Conforme
